"category","problem","MH","avg_fit","Opt"
"random","s3v80c1000-3.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",88.625,"39"
"random","s3v80c1000-3.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",100.625,"39"
"random","s3v80c1000-3.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",53.75,"39"
"random","s3v80c1000-3.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",46.875,"39"
"random","s3v80c1000-3.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",66.75,"39"
"random","s3v80c1000-3.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",95.25,"39"
"random","s3v80c1000-3.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",86.33333333333333,"39"
"random","s3v80c1000-3.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",66.8,"39"
"random","s3v80c1000-3.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",73.66666666666667,"39"
"random","s3v80c1000-3.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",65.26666666666667,"39"
"random","s3v80c1000-3.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",71.13333333333334,"39"
"random","s3v80c1000-3.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",83.66666666666667,"39"
"random","s3v80c1000-3.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",73.4,"39"
"random","s3v80c1000-3.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",85.13333333333334,"39"
"random","s3v80c1000-4.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",90.875,"45"
"random","s3v80c1000-4.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",101.25,"45"
"random","s3v80c1000-4.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",57.75,"45"
"random","s3v80c1000-4.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",51.125,"45"
"random","s3v80c1000-4.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",70.625,"45"
"random","s3v80c1000-4.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",95.375,"45"
"random","s3v80c1000-4.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",89.4,"45"
"random","s3v80c1000-4.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",70.73333333333333,"45"
"random","s3v80c1000-4.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",77.66666666666667,"45"
"random","s3v80c1000-4.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",70.13333333333334,"45"
"random","s3v80c1000-4.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",74.33333333333333,"45"
"random","s3v80c1000-4.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",85.6,"45"
"random","s3v80c1000-4.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",76.26666666666667,"45"
"random","s3v80c1000-4.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",86.93333333333334,"45"
"random","s3v80c1000-5.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",86.625,"41"
"random","s3v80c1000-5.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",97.5,"41"
"random","s3v80c1000-5.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",51.25,"41"
"random","s3v80c1000-5.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",47.75,"41"
"random","s3v80c1000-5.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",64.625,"41"
"random","s3v80c1000-5.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",94.125,"41"
"random","s3v80c1000-5.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",86.46666666666667,"41"
"random","s3v80c1000-5.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",63.666666666666664,"41"
"random","s3v80c1000-5.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",72,"41"
"random","s3v80c1000-5.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",64.53333333333333,"41"
"random","s3v80c1000-5.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",69.93333333333334,"41"
"random","s3v80c1000-5.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",83.2,"41"
"random","s3v80c1000-5.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",74,"41"
"random","s3v80c1000-5.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",83.33333333333333,"41"
"random","s3v80c1000-6.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",90.375,"40"
"random","s3v80c1000-6.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",100.375,"40"
"random","s3v80c1000-6.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",50,"40"
"random","s3v80c1000-6.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",47.125,"40"
"random","s3v80c1000-6.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",63.375,"40"
"random","s3v80c1000-6.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",90.375,"40"
"random","s3v80c1000-6.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",86.6,"40"
"random","s3v80c1000-6.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",63.8,"40"
"random","s3v80c1000-6.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",72.93333333333334,"40"
"random","s3v80c1000-6.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",63.733333333333334,"40"
"random","s3v80c1000-6.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",71.73333333333333,"40"
"random","s3v80c1000-6.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",82.8,"40"
"random","s3v80c1000-6.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",72.66666666666667,"40"
"random","s3v80c1000-6.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",85,"40"
"random","s3v80c1000-7.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",88.75,"40"
"random","s3v80c1000-7.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",100.875,"40"
"random","s3v80c1000-7.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",49.625,"40"
"random","s3v80c1000-7.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",45,"40"
"random","s3v80c1000-7.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",58.125,"40"
"random","s3v80c1000-7.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",94.75,"40"
"random","s3v80c1000-7.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",86.33333333333333,"40"
"random","s3v80c1000-7.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",62.2,"40"
"random","s3v80c1000-7.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",68.66666666666667,"40"
"random","s3v80c1000-7.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",62.2,"40"
"random","s3v80c1000-7.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",68.66666666666667,"40"
"random","s3v80c1000-7.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",82.2,"40"
"random","s3v80c1000-7.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",71,"40"
"random","s3v80c1000-7.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",83.26666666666667,"40"
"random","s3v80c1000-8.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",87.875,"41"
"random","s3v80c1000-8.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",99.875,"41"
"random","s3v80c1000-8.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",51.25,"41"
"random","s3v80c1000-8.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",47.125,"41"
"random","s3v80c1000-8.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",67.375,"41"
"random","s3v80c1000-8.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",93.875,"41"
"random","s3v80c1000-8.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",85.06666666666666,"41"
"random","s3v80c1000-8.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",64.53333333333333,"41"
"random","s3v80c1000-8.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",72.73333333333333,"41"
"random","s3v80c1000-8.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",64.53333333333333,"41"
"random","s3v80c1000-8.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",70.73333333333333,"41"
"random","s3v80c1000-8.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",83.2,"41"
"random","s3v80c1000-8.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",72.2,"41"
"random","s3v80c1000-8.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",82.86666666666666,"41"
"random","s3v80c1000-9.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",90.375,"38"
"random","s3v80c1000-9.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",97.375,"38"
"random","s3v80c1000-9.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",47.125,"38"
"random","s3v80c1000-9.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",43.75,"38"
"random","s3v80c1000-9.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",59.75,"38"
"random","s3v80c1000-9.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",91.125,"38"
"random","s3v80c1000-9.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",83.6,"38"
"random","s3v80c1000-9.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",64.8,"38"
"random","s3v80c1000-9.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",67.4,"38"
"random","s3v80c1000-9.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",59.2,"38"
"random","s3v80c1000-9.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",68.93333333333334,"38"
"random","s3v80c1000-9.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",79.8,"38"
"random","s3v80c1000-9.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",69.73333333333333,"38"
"random","s3v80c1000-9.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",81.86666666666666,"38"
"random","s3v80c600-1.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",49.25,"14"
"random","s3v80c600-1.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",55.875,"14"
"random","s3v80c600-1.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",20.625,"14"
"random","s3v80c600-1.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",18.875,"14"
"random","s3v80c600-1.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",27.875,"14"
"random","s3v80c600-1.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",52.625,"14"
"random","s3v80c600-1.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",48.06666666666667,"14"
"random","s3v80c600-1.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",31.533333333333335,"14"
"random","s3v80c600-1.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",37.13333333333333,"14"
"random","s3v80c600-1.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29.533333333333335,"14"
"random","s3v80c600-1.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",34.13333333333333,"14"
"random","s3v80c600-1.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",41.333333333333336,"14"
"random","s3v80c600-1.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",36,"14"
"random","s3v80c600-1.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",43.333333333333336,"14"
"random","s3v80c600-10.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",48.75,"15"
"random","s3v80c600-10.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",55.875,"15"
"random","s3v80c600-10.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",20,"15"
"random","s3v80c600-10.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",20.75,"15"
"random","s3v80c600-10.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",25.875,"15"
"random","s3v80c600-10.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",52.625,"15"
"random","s3v80c600-10.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",45.266666666666666,"15"
"random","s3v80c600-10.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29.933333333333334,"15"
"random","s3v80c600-10.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",36.93333333333333,"15"
"random","s3v80c600-10.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",30,"15"
"random","s3v80c600-10.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",34.6,"15"
"random","s3v80c600-10.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",42.4,"15"
"random","s3v80c600-10.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",34.733333333333334,"15"
"random","s3v80c600-10.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",43.733333333333334,"15"
"random","s3v80c600-2.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",49.375,"16"
"random","s3v80c600-2.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",55.625,"16"
"random","s3v80c600-2.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",22,"16"
"random","s3v80c600-2.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",21.25,"16"
"random","s3v80c600-2.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",29.875,"16"
"random","s3v80c600-2.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",53.125,"16"
"random","s3v80c600-2.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",45.86666666666667,"16"
"random","s3v80c600-2.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",31.933333333333334,"16"
"random","s3v80c600-2.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",36.53333333333333,"16"
"random","s3v80c600-2.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",30.533333333333335,"16"
"random","s3v80c600-2.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",34.733333333333334,"16"
"random","s3v80c600-2.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",43.13333333333333,"16"
"random","s3v80c600-2.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",35.266666666666666,"16"
"random","s3v80c600-2.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",43.6,"16"
"random","s3v80c600-3.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",45.25,"11"
"random","s3v80c600-3.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",51.625,"11"
"random","s3v80c600-3.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",17.25,"11"
"random","s3v80c600-3.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",17.125,"11"
"random","s3v80c600-3.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",24.375,"11"
"random","s3v80c600-3.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",50.875,"11"
"random","s3v80c600-3.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",46.06666666666667,"11"
"random","s3v80c600-3.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29.6,"11"
"random","s3v80c600-3.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",32.733333333333334,"11"
"random","s3v80c600-3.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",27.066666666666666,"11"
"random","s3v80c600-3.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",32.53333333333333,"11"
"random","s3v80c600-3.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",41.2,"11"
"random","s3v80c600-3.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",32.53333333333333,"11"
"random","s3v80c600-3.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",42.2,"11"
"random","s3v80c600-4.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",49.75,"13"
"random","s3v80c600-4.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",55.375,"13"
"random","s3v80c600-4.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",18.125,"13"
"random","s3v80c600-4.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",18,"13"
"random","s3v80c600-4.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",26.5,"13"
"random","s3v80c600-4.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",51.375,"13"
"random","s3v80c600-4.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",45.266666666666666,"13"
"random","s3v80c600-4.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",28.866666666666667,"13"
"random","s3v80c600-4.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",31.2,"13"
"random","s3v80c600-4.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",27.133333333333333,"13"
"random","s3v80c600-4.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",31.533333333333335,"13"
"random","s3v80c600-4.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",41.06666666666667,"13"
"random","s3v80c600-4.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",32.93333333333333,"13"
"random","s3v80c600-4.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",42,"13"
"random","s3v80c600-5.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",47.625,"12"
"random","s3v80c600-5.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",53.625,"12"
"random","s3v80c600-5.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",16.875,"12"
"random","s3v80c600-5.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",14.875,"12"
"random","s3v80c600-5.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",21.625,"12"
"random","s3v80c600-5.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",51.75,"12"
"random","s3v80c600-5.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",42.86666666666667,"12"
"random","s3v80c600-5.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",28.266666666666666,"12"
"random","s3v80c600-5.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",33.6,"12"
"random","s3v80c600-5.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",26.333333333333332,"12"
"random","s3v80c600-5.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",32,"12"
"random","s3v80c600-5.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",41.4,"12"
"random","s3v80c600-5.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",32.266666666666666,"12"
"random","s3v80c600-5.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",41.53333333333333,"12"
"random","s3v80c600-6.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",50,"14"
"random","s3v80c600-6.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",57.75,"14"
"random","s3v80c600-6.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",18.5,"14"
"random","s3v80c600-6.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",18.875,"14"
"random","s3v80c600-6.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",26.125,"14"
"random","s3v80c600-6.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",52.875,"14"
"random","s3v80c600-6.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",48.46666666666667,"14"
"random","s3v80c600-6.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",31.8,"14"
"random","s3v80c600-6.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",35.8,"14"
"random","s3v80c600-6.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",30.733333333333334,"14"
"random","s3v80c600-6.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",34.266666666666666,"14"
"random","s3v80c600-6.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",43.06666666666667,"14"
"random","s3v80c600-6.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",35.86666666666667,"14"
"random","s3v80c600-6.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",45.266666666666666,"14"
"random","s3v80c600-7.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",48,"12"
"random","s3v80c600-7.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",54.375,"12"
"random","s3v80c600-7.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",17.125,"12"
"random","s3v80c600-7.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",15.375,"12"
"random","s3v80c600-7.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",20.875,"12"
"random","s3v80c600-7.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",50.75,"12"
"random","s3v80c600-7.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",46.53333333333333,"12"
"random","s3v80c600-7.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29,"12"
"random","s3v80c600-7.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",34.06666666666667,"12"
"random","s3v80c600-7.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",26.8,"12"
"random","s3v80c600-7.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",32.266666666666666,"12"
"random","s3v80c600-7.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",41.4,"12"
"random","s3v80c600-7.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",32.6,"12"
"random","s3v80c600-7.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",42.4,"12"
"random","s3v80c600-8.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",50.375,"15"
"random","s3v80c600-8.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",56.875,"15"
"random","s3v80c600-8.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",21,"15"
"random","s3v80c600-8.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",20,"15"
"random","s3v80c600-8.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",28.25,"15"
"random","s3v80c600-8.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",51.375,"15"
"random","s3v80c600-8.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",46.666666666666664,"15"
"random","s3v80c600-8.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",33.2,"15"
"random","s3v80c600-8.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",38.2,"15"
"random","s3v80c600-8.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",31.466666666666665,"15"
"random","s3v80c600-8.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",35.53333333333333,"15"
"random","s3v80c600-8.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",43.2,"15"
"random","s3v80c600-8.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",37.333333333333336,"15"
